"239","2017-03-11","BISHOP UNION High School","301 North Fowler, Bishop, CA 93514","37.363084","-118.39929"
"240","2017-03-11","BLAIR High School","1201 S Marengo, Pasadena, CA 91106","34.1264576","-118.1461738"
"241","2017-03-11","BONITA VISTA High School","751 Otay Lakes Road, Chula Vista, CA 91913","32.645775","-116.9994489"
"242","2017-03-11","BUENA High School","5670 Telegraph Road, Ventura, CA 93003","34.2756498","-119.2159263"
"243","2017-03-11","BULLARD High School","5445 N Palm Ave, Fresno, CA 93704","36.8177591","-119.8084251"
"244","2017-03-11","BURBANK SR High School","902 North Third Street, Burbank, CA 91502","34.1881862","-118.314357"
"245","2017-03-11","CABRILLO High School","2001 Santa Fe Ave, Long Beach, CA 90810","33.7940855","-118.2159627"
"246","2017-03-11","CALABASAS High School","22855 W Mulholland Hwy, CAlabasas, CA 91302","34.1383024","-118.6276061"
"247","2017-03-11","CALIF ST U DOMINGUEZ HILL","Small College Complex Courtyard, CArson, CA 90747","~"
"248","2017-03-11","CALIFORNIA LUTHERAN U","101 Memorial Parkway, Thousand Oaks, CA 91360","34.223344","-118.880932"
"249","2017-03-11","CALIFORNIA MILITARY INST.","755 North A Street, Perris, CA 92570","33.7922902","-117.2345087"
"250","2017-03-11","CALIFORNIA ST U-HAYWARD","25800 CArlos Bee Blvd, Hayward, CA 94542","37.6562549","-122.0572963"
"251","2017-03-11","CALIFORNIA ST U-NORTHRIDGE","18111 Nordhoff Street, Northridge, CA 91330","34.2373873","-118.5281649"
"252","2017-03-11","CALVARY CHAPEL High School","3800 S Fairview Road, Santa Ana, CA 92704","33.6982094","-117.9085372"
"253","2017-03-11","CALVARY MURRIETA CHRISTIAN SCH","24275 Monroe Ave, Murrieta, CA 92562","33.569852","-117.211181"
"254","2017-03-11","CAMPOLINDO High School","300 Moraga Road, Moraga, CA 94556","37.8664341","-122.1263265"
"255","2017-03-11","CANYON High School","19300 Nadal Street, Santa Clarita, CA 91351","34.4295659","-118.4730701"
"256","2017-03-11","CAPISTRANO VLY High School","26301 Via Escolar, Mission Viejo, CA 92692","33.5417442","-117.6698972"
"257","2017-03-11","CAPUCHINO High School","1501 Magnolia Avenue, San Bruno, CA 94066","37.6099383","-122.4062805"
"258","2017-03-11","CARDINAL NEWMAN High School","50 Ursuline Road, Santa Rosa, CA 95403","38.4920012","-122.7397865"
"259","2017-03-11","CARLMONT High School","1400 Alameda De Las Pulgas, Belmont, CA 94002","37.5063623","-122.2890638"
"260","2017-03-11","CASA ROBLE High School","9151 Oak Avenue, Orangevale, CA 95662","38.7019237","-121.2134244"
"261","2017-03-11","CATHEDRAL CITY High School","69250 Dinah Shore Drive, CAthedral City, CA 92234","33.8015125","-116.4533813"
"262","2017-03-11","CENTENNIAL High School","8601 Hageman Road, Bakersfield, CA 93312","35.3993721","-119.0976155"
"263","2017-03-11","CENTENNIAL High School","1820 Rimpau, Corona, CA 92881","33.8585605","-117.5454176"
"264","2017-03-11","CENTRAL VALLEY High School","4033 S Central Ave, Ceres, CA 95307","37.5794273","-120.9594206"
"265","2017-03-11","CENTRAL VLY High School","4066 La Mesa Ave, Shasta Lake, CA 96019","40.675694","-122.373779"
"266","2017-03-11","CHADWICK SCH","26800 So ACAdemy Dr, Palos Verdes Peninsula, CA 90274","33.7798328","-118.3585461"
"267","2017-03-11","CHANNEL ISLANDS High School","1400 Raider Way, Oxnard, CA 93033","34.1711189","-119.1626393"
"268","2017-03-11","CHAPARRAL High School","27215 Nicolas Road, Temecula, CA 92591","33.537154","-117.147894"
"269","2017-03-11","CHATSWORTH SR High School","10027 Lurline Avenue, Chatsworth, CA 91311","34.2534237","-118.5860661"
"270","2017-03-11","CHAVEZ HIGH SCHOOL","2929 Windflower Lane, Stockton, CA 95212","38.012482","-121.269741"
"271","2017-03-11","CHICO SR High School","901 The Esplanade, Chico, CA 95926","39.7361738","-121.8445744"
"272","2017-03-11","CHINO HILLS High School","16150 Pomona Rincon Road, Chino Hills, CA 91709","33.9598379","-117.686945"
"273","2017-03-11","CHINO High School","5472 Park Place, Chino, CA 91710","34.0218953","-117.6847364"
"274","2017-03-11","CHRISTOPHER High School","850 Day Rd, Gilroy, CA 95020","37.0377979","-121.6007607"
"275","2017-03-11","CITRUS HILL HIGH SCHOOL","18150 Wood Road, Perris, CA 92570","33.8561957","-117.3305089"
"276","2017-03-11","CLAREMONT High School","1601 North Indian Hill Blvd, Claremont, CA 91711","34.1129983","-117.7225368"
"277","2017-03-11","CLAYTON VLY High School","1101 Alberta Way, Concord, CA 94521","37.9502407","-121.9694685"
"278","2017-03-11","CLOVIS High School","1055 Fowler Avenue, Clovis, CA 93611","36.8142127","-119.681756"
"279","2017-03-11","CLOVIS WEST High School","1070 East Teague Avenue, Fresno, CA 93720","36.8608024","-119.7646044"
"280","2017-03-11","COALINGA High School","750 Van Ness, Coalinga, CA 93210","36.1443161","-120.3627259"
"281","2017-03-11","COLL OF THE SEQUOIAS","915 S Mooney Blvd, Visalia, CA 93277","36.3230692","-119.3146722"
"282","2017-03-11","CORCORAN High School","1101 Dairy Ave, Corcoran, CA 93212","36.0980648","-119.5720118"
"283","2017-03-11","CORNERSTONE CHRISTIAN SCH","34570 Monte Vista Drive, Wildomar, CA 92595","33.6185069","-117.2636381"
"284","2017-03-11","CORONA DEL MAR High School","2101 Eastbluff, Newport Beach, CA 92660","33.6338069","-117.8777708"
"285","2017-03-11","CRAWFORD HIGH SCHOOL","4191 Colts Way, San Diego, CA 92115","32.7534233","-117.0763509"
"286","2017-03-11","CRENSHAW High School","5010 Eleventh Avenue, Los Angeles, CA 90043","33.997372","-118.3285655"
"287","2017-03-11","CSU LOS ANGELES","Martin Luther King Hall, Los Angeles, CA 90032","~"
"288","2017-03-11","CUESTA COMM COLL","Highway 1, San Luis Obispo, CA 93405","35.2860622","-120.6626052"
"289","2017-03-11","DA VINCI SCIENCE High School","13500 Aviation Blvd, Hawthorne, CA 90250","33.9089042","-118.3776505"
"290","2017-03-11","DAMIEN High School","2280 Damien Avenue, La Verne, CA 91750","34.104293","-117.787454"
"291","2017-03-11","DANA HILLS High School","33333 Golden Lantern, Dana Point, CA 92629","33.4780602","-117.6999326"
"292","2017-03-11","DAVIS SR High School","315 West 14th Street, Davis, CA 95616","38.5574992","-121.7509857"
"293","2017-03-11","DEER VLY High School","4700 Lone Tree Way, Antioch, CA 94531","37.9626027","-121.7763372"
"294","2017-03-11","DEL NORTE COUNTY High School","1301 El Dorado, Crescent City, CA 95531","41.7705083","-124.2081652"
"295","2017-03-11","DIAMOND RANCH High School","100 Diamond Ranch Drive, Pomona, CA 91766","34.022305","-117.778422"
"296","2017-03-11","DOS PUEBLOS High School","7266 Alameda Ave, Goleta, CA 93117","34.4392099","-119.8792208"
"297","2017-03-11","EAGLE ROCK High School","1750 Yosemite Drive, Los Angeles, CA 90041","34.1316301","-118.2061381"
"298","2017-03-11","EAST VLY High School","5525 Vineland Ave, North Hollywood, CA 91601","34.1709708","-118.3707583"
"299","2017-03-11","EDISON High School","540 E CAlifornia Ave, Fresno, CA 93706","36.7213967","-119.8059627"
"300","2017-03-11","EISENHOWER High School","1321 N. Lilac Avenue, Rialto, CA 92376","34.1245342","-117.3791697"
"301","2017-03-11","EL CAMINO High School","400 Rancho Del Oro Dr, Oceanside, CA 92057","33.2179065","-117.3164936"
"302","2017-03-11","EL CAMINO High School","1320 Mission Road, S San Francisco, CA 94080","37.6660819","-122.4420584"
"303","2017-03-11","EL CAMINO REAL High School","5440 Valley Circle Blvd, Woodland Hills, CA 91367","34.1703753","-118.6432933"
"304","2017-03-11","EL CERRITO High School","540 Ashbury Ave., El Cerrito, CA 94530","37.9081745","-122.2954336"
"305","2017-03-11","ELEANOR ROOSEVELT High School","7447 Scholar Way, Eastvale, CA 92880","33.9530639","-117.5685942"
"306","2017-03-11","ENCINAL High School","210 Central Ave, Alameda, CA 94501","37.7716468","-122.2898264"
"307","2017-03-11","ESTANCIA High School","2323 Placentia Avenue, Costa Mesa, CA 92627","33.6588831","-117.9345688"
"308","2017-03-11","EUREKA SR High School","1915 J Street, Eureka, CA 95501","40.7903788","-124.1588931"
"309","2017-03-11","EXETER UNION High School","505 Rocky Hill Drive, Exeter, CA 93221","36.2980234","-119.1349104"
"310","2017-03-11","FAIRMONT PREP ACAD","2200 W. Sequoia Ave., Anaheim, CA 92801","33.8439377","-117.9596118"
"311","2017-03-11","FALLBROOK UNION High School","2400 Stagecoach Lane, Fallbrook, CA 92028","33.3488362","-117.2398187"
"312","2017-03-11","FIREBAUGH High School","1976 Morris Kyle Drive, Firebaugh, CA 93622","36.8474628","-120.4466031"
"313","2017-03-11","FLORIN High School","7956 Cottonwood Lane, Sacramento, CA 95828","38.4695576","-121.3921362"
"314","2017-03-11","FONTANA High School","9453 Citrus Avenue, Fontana, CA 92335","34.0812672","-117.4533108"
"315","2017-03-11","FOOTHILL High School","19251 Dodge Avenue, Santa Ana, CA 92705","33.7666368","-117.7975564"
"316","2017-03-11","FRAZIER MOUNTAIN High School","700 Falcon Way, Lebec, CA 93243","34.7994508","-118.8911331"
"317","2017-03-11","FREEDOM High School","1050 Neroly Road, Oakley, CA 94561","37.9706549","-121.7180256"
"318","2017-03-11","GANESHA High School","1151 Fairplex Dr, Pomona, CA 91768","34.0674631","-117.7882769"
"319","2017-03-11","GARDENA High School","17951 Budlong Street, Gardena, CA 90248","33.8673832","-118.2944817"
"320","2017-03-11","GAREY High School","321 W Lexington Avenue, Pomona, CA 91766","34.0372672","-117.7516109"
"321","2017-03-11","GARFIELD High School","5101 East Sixth Street, Los Angeles, CA 90022","34.0262274","-118.1581678"
"322","2017-03-11","GATEWAY High School","1430 Scott Street, San Francisco, CA 94115","37.7832151","-122.4370599"
"323","2017-03-11","GEORGE WASHINGTON PREP High School","10860 S Denker Ave, Los Angeles, CA 90047","33.9372016","-118.3043694"
"324","2017-03-11","GILROY High School","750 W Tenth Street, Gilroy, CA 95020","36.996352","-121.575271"
"325","2017-03-11","GLENDALE High School","1440 E Broadway, Glendale, CA 91205","34.1458255","-118.232437"
"326","2017-03-11","GLENDORA High School","1600 East Foothill Blvd, Glendora, CA 91741","34.1343","-117.835489"
"327","2017-03-11","GOLDEN WEST High School","1717 North MCAuliff, Visalia, CA 93292","36.3431199","-119.2521058"
"328","2017-03-11","GOMPERS PREP ACAD","1005 47th Street, San Diego, CA 92102","32.7161196","-117.0927801"
"329","2017-03-11","GRANITE BAY High School","#1 Grizzly Way, Granite Bay, CA 95746","38.731927","-121.211864"
"330","2017-03-11","GRANITE HILLS High School","22900 Esaws Rd, Apple Valley, CA 92307","34.5086039","-117.1667745"
"331","2017-03-11","HAMILTON High School","2955 S Robertson Blvd, Los Angeles, CA 90034","34.034135","-118.391615"
"332","2017-03-11","HANFORD High School","120 E Grangeville Blvd, Hanford, CA 93230","36.3426862","-119.6456724"
"333","2017-03-11","HARVARD-WESTLAKE SCH","3700 Coldwater CAnyon, Studio City, CA 91604","34.1395446","-118.4128346"
"334","2017-03-11","HAYWARD High School","1633 East Ave, Hayward, CA 94541","37.67183","-122.069135"
"335","2017-03-11","HENRY M. GUNN HIGH SCHOOL","780 Arastradero Road, Palo Alto, CA 94306","37.4008143","-122.1327182"
"336","2017-03-11","HERITAGE High School","101 AmeriCAn Ave, Brentwood, CA 94513","37.9218509","-121.755682"
"337","2017-03-11","HILLTOP High School","555 Claire Avenue, Chula Vista, CA 91910","32.6370094","-117.0594128"
"338","2017-03-11","HIRAM JOHNSON High School","6879 14th Avenue, Sacramento, CA 95820","38.5414313","-121.4254091"
"339","2017-03-11","HOLLYWOOD SR High School","1521 N Highland Ave, Los Angeles, CA 90028","34.099182","-118.340061"
"340","2017-03-11","HOOVER High School","5550 North First St, Fresno, CA 93710","36.818274","-119.7696573"
"341","2017-03-11","HUNTINGTON PARK ACADEMY High School","2071 Saturn Avenue, Huntington Park, CA 90255","33.9774606","-118.2341498"
"342","2017-03-11","HUNTINGTON PARK High School","6020 Miles Avenue, Huntington Park, CA 90255","33.9866209","-118.2189105"
"343","2017-03-11","IDYLLWILD ARTS ACAD","52500 Temecula Rd, Idyllwild, CA 92549","33.733713","-116.7468108"
"344","2017-03-11","IMMACULATE CONCEPTION ACAD","3625 24th Street, San Francisco, CA 94110","37.7517118","-122.4234792"
"345","2017-03-11","IMPERIAL VLY COLL","380 East Aten Road, Imperial, CA 92251","32.8290384","-115.5054288"
"346","2017-03-11","IRVINE VLY COLL","5500 Irvine Ctr Drive, Irvine, CA 92618","33.6761089","-117.7749901"
"347","2017-03-11","J W NORTH High School","1550 Third St, Riverside, CA 92507","33.9816295","-117.3453169"
"348","2017-03-11","JAMES LOGAN High School","1800 H Street, Union City, CA 94587","37.5911664","-122.025097"
"349","2017-03-11","JESUIT High School","4660 Fair Oaks Blvd, Sacramento, CA 95864","38.585938","-121.354562"
"350","2017-03-11","JOHN F KENNEDY High School","6715 Gloria Drive, Sacramento, CA 95831","38.503188","-121.5345057"
"351","2017-03-11","JOHN MARSHALL High School","3939 Tracy St, Los Angeles, CA 90027","34.1079309","-118.2774744"
"352","2017-03-11","JORDAN High School","2265 East 103rd St, Los Angeles, CA 90002","33.944503","-118.23114"
"353","2017-03-11","JUNIPERO SERRA High School","451 W 20th Avenue, San Mateo, CA 94403","37.5457914","-122.3174077"
"354","2017-03-11","KINGSBURG High School","1900 18th Avenue, Kingsburg, CA 93631","36.5182145","-119.5473702"
"355","2017-03-11","LA CANADA High School","4463 Oak Grove Drive, La CAnada, CA 91011","34.1930725","-118.1788844"
"356","2017-03-11","LA QUINTA High School","79-255 Blackhawk Way, La Quinta, CA 92253","33.7146038","-116.2817762"
"357","2017-03-11","LA SERNA High School","15301 Youngwood Drive, Whittier, CA 90605","33.9548257","-117.9960501"
"358","2017-03-11","LAKE TAHOE COMM COLL","1 College Drive, South Lake Tahoe, CA 96150","38.9267375","-119.9726187"
"359","2017-03-11","LAKESIDE High School","32593 Riverside Drive, Lake Elsinore, CA 92530","33.6701224","-117.3806008"
"360","2017-03-11","LANCASTER High School","44701 32nd St West, LanCAster, CA 93536","34.6937205","-118.188476"
"361","2017-03-11","LAS LOMAS High School","1460 S Main Street, Walnut Creek, CA 94596","37.8904574","-122.0565905"
"362","2017-03-11","LAS PLUMAS High School","2380 Las Plumas Avenue, Oroville, CA 95966","39.4798932","-121.5374877"
"363","2017-03-11","LASSEN High School","1110 Main Street, Susanville, CA 96130","40.4162708","-120.6568933"
"364","2017-03-11","LEIGH High School","5210 Leigh Avenue, San Jose, CA 95124","37.2420995","-121.9207528"
"365","2017-03-11","LIBERTY High School","850 2nd Street, Brentwood, CA 94513","37.9358275","-121.6944774"
"366","2017-03-11","LINCOLN High School","555 Dana Avenue, San Jose, CA 95126","37.32789","-121.9242084"
"367","2017-03-11","LINCOLN High School","4777 Imperial Ave, San Diego, CA 92113","32.7039905","-117.0920255"
"368","2017-03-11","LITTLEROCK High School","10833 East Avenue R, Littlerock, CA 93543","34.5731214","-117.9370523"
"369","2017-03-11","LOCKE High School","325 East 111th Street, Los Angeles, CA 90061","33.9353955","-118.2684659"
"370","2017-03-11","LONE PINE High School","538 S Main, Lone Pine, CA 93545","36.6022393","-118.0609065"
"371","2017-03-11","LONG BEACH CC-PACIFIC COAST CAMPUS","1305 E Pacific Coast Hwy, Long Beach, CA 90806","33.790482","-118.1740595"
"372","2017-03-11","LOS ALAMITOS High School","3591 Cerritos Avenue, Los Alamitos, CA 90720","33.8120094","-118.0699614"
"373","2017-03-11","LOS ANGELES High School","4650 W Olympic Blvd, Los Angeles, CA 90019","34.055405","-118.3329852"
"374","2017-03-11","LOS BANOS High School","1966 S. 11th Street, Los Banos, CA 93635","37.0510854","-120.8416054"
"375","2017-03-11","LOYOLA High School","1901 Venice Blvd, Los Angeles, CA 90006","34.04492","-118.2966467"
"376","2017-03-11","LUTHER BURBANK SR High School","3500 Florin Road, Sacramento, CA 95823","38.4946836","-121.4664355"
"377","2017-03-11","MADERA High School","200 South L Street, Madera, CA 93637","36.9554431","-120.0659795"
"378","2017-03-11","MALIBU High School","30215 Morning View Drive, Malibu, CA 90265","34.0238688","-118.8270138"
"379","2017-03-11","MANUAL ARTS SR High School","4131 S Vermont Ave, Los Angeles, CA 90037","34.00877","-118.292848"
"380","2017-03-11","MARANATHA High School","169 S St John Avenue, Pasadena, CA 91105","34.1427333","-118.1569675"
"381","2017-03-11","MARE ISLAND TECH ACAD","2 Positive Place, Vallejo, CA 94589","38.149459","-122.243447"
"382","2017-03-11","MARLBOROUGH SCH","250 S Rossmore Ave, Los Angeles, CA 90004","34.070035","-118.326882"
"383","2017-03-11","MATER DEI High School","1202 W Edinger Avenue, Santa Ana, CA 92707","33.726761","-117.8832179"
"384","2017-03-11","MAYFAIR HIGH SCHOOL","6000 Woodruff Ave., Lakewood, CA 90713","33.8633136","-118.1164365"
"385","2017-03-11","MCCLATCHY High School","3066 Freeport Blvd, Sacramento, CA 95818","38.5485617","-121.4907436"
"386","2017-03-11","MCFARLAND High School","259 Sherwood Avenue, Mcfarland, CA 93250","35.6741032","-119.2307379"
"387","2017-03-11","MCLANE High School","2727 N Cedar, Fresno, CA 93703","36.7752122","-119.7558381"
"388","2017-03-11","MERCED High School","205 W Olive Ave, Merced, CA 95340","37.3184732","-120.4674795"
"389","2017-03-11","MIRA LOMA High School","4000 Edison Ave, Sacramento, CA 95825","38.633184","-121.371126"
"390","2017-03-11","MIRAMONTE High School","750 Moraga Way, Orinda, CA 94563","37.8416323","-122.1444647"
"391","2017-03-11","MISSION High School","3750 18th Street, San Francisco, CA 94114","37.7617166","-122.4273151"
"392","2017-03-11","MODESTO High School","18 H Street, Modesto, CA 95351","37.6310721","-121.0072994"
"393","2017-03-11","MONACHE High School","960 N Newcomb, Porterville, CA 93257","36.0828091","-119.0525296"
"394","2017-03-11","MONROVIA High School","845 W Colorado Blvd, Monrovia, CA 91016","34.1461408","-118.0169951"
"395","2017-03-11","MONTCLAIR High School","4725 Benito St, Montclair, CA 91763","34.0736266","-117.7022657"
"396","2017-03-11","MONTE VISTA High School","3230 Sweetwater Springs Blvd, Spring Valley, CA 91977","32.7370339","-116.9736359"
"397","2017-03-11","MONTGOMERY High School","1250 Hahman Drive, Santa Rosa, CA 95405","38.4398613","-122.6840062"
"398","2017-03-11","MORENO VALLEY HIGH SCHOOL","23300 Cottonwood Avenue, Moreno Valley, CA 92553","33.9249693","-117.2558166"
"399","2017-03-11","MORNINGSIDE High School","10500 S Yukon Ave, Inglewood, CA 90301","33.9407502","-118.3340956"
"400","2017-03-11","MT CARMEL High School","9550 CArmel Mtn Road, San Diego, CA 92129","32.9672159","-117.1209337"
"401","2017-03-11","MT PLEASANT High School","1750 South White Road, San Jose, CA 95127","37.3461624","-121.8082669"
"402","2017-03-11","NAPA High School","2475 Jefferson St, Napa, CA 94558","38.3109106","-122.2978079"
"403","2017-03-11","NATOMAS PACIFIC PATHWAYS PREP","3700 Del Paso Rd, Sacramento, CA 95834","38.6553054","-121.5460992"
"404","2017-03-11","NEVADA UNION HIGH SCHOOL (E WING)","11761 Ridge Rd, Grass Valley, CA 95945","39.2390008","-121.0584437"
"405","2017-03-11","NEW COVENANT ACADEMY","3119 W 6th St, Los Angeles, CA 90020","34.0639694","-118.2894784"
"406","2017-03-11","NEWARK MEML High School","39375 Cedar Blvd, Newark, CA 94560","37.5208563","-122.001907"
"407","2017-03-11","NEWBURY PARK High School","456 N Reino Rd, Newbury Park, CA 91320","34.1844858","-118.9517882"
"408","2017-03-11","NEWPORT HARBOR High School","600 Irvine Avenue, Newport Beach, CA 92663","33.6227981","-117.9132472"
"409","2017-03-11","NIPOMO High School","525 N Thompson Avenue, Nipomo, CA 93444","35.0499911","-120.4866299"
"410","2017-03-11","NORCO High School","2065 TemesCAl Avenue, Norco, CA 92860","33.9118324","-117.5466912"
"411","2017-03-11","NORDHOFF High School","1401 Maricopa Hwy, Ojai, CA 93023","34.4415576","-119.2676637"
"412","2017-03-11","NORWALK High School","11356 Leffingwell Road, Norwalk, CA 90650","33.906939","-118.090711"
"413","2017-03-11","NOVATO High School","625 Arthur Street, Novato, CA 94947","38.0895324","-122.5735024"
"414","2017-03-11","NUVIEW BRIDGE EARLY COLLEGE High School","30401 Reservoir Avenue, Nuevo, CA 92567","33.8296294","-117.1292849"
"415","2017-03-11","OAKLAND High School","1023 MaCArthur Blvd, Oakland, CA 94610","37.8044662","-122.2369001"
"416","2017-03-11","OAKLAND MIL INST","3877 Lusk Street, Oakland, CA 94608","37.8293296","-122.2726097"
"417","2017-03-11","OAKLAND TECH High School","4351 Broadway, Oakland, CA 94611","37.8323024","-122.2553866"
"418","2017-03-11","OCEANSIDE High School","One Pirates Cove, Oceanside, CA 92054","33.197067","-117.374143"
"419","2017-03-11","OJAI VLY SCH","Upper CAmpus, Ojai, CA 93023","~"
"420","2017-03-11","ONTARIO CHRISTIAN HIGH SCHOOL","931 W Philadelphia St, Ontario, CA 91762","34.032776","-117.666281"
"421","2017-03-11","ORANGE GLEN High School","2200 Glenridge Rd, Escondido, CA 92027","33.1288937","-117.0406022"
"422","2017-03-11","ORCUTT ACADEMY HIGH SCHOOL","610 Pinal Ave, Santa Maria, CA 93455","34.862198","-120.440088"
"423","2017-03-11","OXNARD High School","3400 West Gonzales Rd, Oxnard, CA 93036","34.2169481","-119.2142497"
"424","2017-03-11","PACIFIC High School","1020 Pacific Street, San Bernardino, CA 92404","34.1291099","-117.2636285"
"425","2017-03-11","PALM SPRINGS High School","2401 E Baristo Road, Palm Springs, CA 92262","33.8180767","-116.5212095"
"426","2017-03-11","PALO VERDE VLY High School","667 N Lovekin Blvd, Blythe, CA 92225","33.621874","-114.6057871"
"427","2017-03-11","PALOMAR COLL","CArol Moore/counseling Dept, San Marcos, CA 92069","~"
"428","2017-03-11","PALOS VERDES High School","600 Cloyden Road, Palos Verdes Estates, CA 90274","33.7788174","-118.4194422"
"429","2017-03-11","PALOS VERDES PENINSULA High School","27118 Silver Spur Rd, Palos Verdes Peninsula, CA 90274","33.7784867","-118.3741754"
"430","2017-03-11","PASO ROBLES High School","801 Niblick Road, Paso Robles, CA 93447","35.6168033","-120.6706999"
"431","2017-03-11","PATRICK HENRY High School","6702 Wandermere, San Diego, CA 92120","32.7978324","-117.0517868"
"432","2017-03-11","PATTERSON High School","200 N Seventh St, Patterson, CA 95363","37.4714921","-121.1381932"
"433","2017-03-11","PHINEAS BANNING High School","1527 Lakme Avenue, Wilmington, CA 90744","33.7941735","-118.261071"
"434","2017-03-11","PINER High School","1700 Fulton Road, Santa Rosa, CA 95403","38.4610727","-122.7692108"
"435","2017-03-11","PIONEER High School","1400 Pioneer Avenue, Woodland, CA 95776","38.6599065","-121.7404282"
"436","2017-03-11","PIONEER High School","10800 East Benavon St, Whittier, CA 90606","33.9700262","-118.0786665"
"437","2017-03-11","PITTSBURG High School","1750 Harbor St, Pittsburg, CA 94565","38.019139","-121.884315"
"438","2017-03-11","PLACER High School","275 Orange Street, Auburn, CA 95603","38.8952078","-121.0720333"
"439","2017-03-11","PLEASANT VLY High School","1475 East Avenue, Chico, CA 95926","39.7592993","-121.8175135"
"440","2017-03-11","POINT ARENA High School","270 Lake Street, Point Arena, CA 95468","38.9139171","-123.6973278"
"441","2017-03-11","POLYTECHNIC SCH","1030 E CAlifornia Blvd, Pasadena, CA 91106","34.1345938","-118.128026"
"442","2017-03-11","POMONA High School","475 Bangor Street, Pomona, CA 91767","34.0836458","-117.7395619"
"443","2017-03-11","PROSPECT High School","18900 Prospect Road, Saratoga, CA 95070","37.2917488","-122.0013392"
"444","2017-03-11","QUARTZ HILL High School","6040 West Avenue L, Quartz Hill, CA 93536","34.6590777","-118.2383586"
"445","2017-03-11","RAMONA High School","1401 Hanson Lane, Ramona, CA 92065","33.0262922","-116.8688937"
"446","2017-03-11","RAMONA High School","7675 Magnolia Avenue, Riverside, CA 92504","33.940826","-117.412887"
"447","2017-03-11","RANCHO ALAMITOS High School","11351 Dale Street, Garden Grove, CA 92841","33.79915","-117.9867"
"448","2017-03-11","RANCHO BERNARDO High School","13010 Paseo Lucido, San Diego, CA 92128","32.9958845","-117.0668321"
"449","2017-03-11","RANCHO VERDE High School","17750 Lasselle Street, Moreno Valley, CA 92551","33.8613638","-117.2083723"
"450","2017-03-11","REDONDO UNION High School","One Sea Hawk Way, Redondo Beach, CA 90277","33.8447528","-118.3864988"
"451","2017-03-11","REEDLEY HIGH SCHOOL","740 West North Avenue, Reedley, CA 93654","36.6023311","-119.4556662"
"452","2017-03-11","RESEDA High School","18230 Kittredge St, Reseda, CA 91335","34.1884315","-118.5288733"
"453","2017-03-11","RIM OF THE WORLD High School","27400 State Highway 18, Lake Arrowhead, CA 92352","34.2316977","-117.2107747"
"454","2017-03-11","RIVERDALE High School","3086 W Mt Whitney Ave, Riverdale, CA 93656","36.4308821","-119.854996"
"455","2017-03-11","ROCKLIN High School","5301 Victory Lane, Rocklin, CA 95765","38.8129743","-121.2525126"
"456","2017-03-11","RODRIGUEZ High School","5000 Red Top Road, Fairfield, CA 94534","38.199404","-122.144258"
"457","2017-03-11","ROOSEVELT High School","456 So Mathews, Los Angeles, CA 90033","34.0375037","-118.211964"
"458","2017-03-11","ROUND VLY High School","76270 High School Street, Covelo, CA 95428","39.792239","-123.256733"
"459","2017-03-11","SACRED HEART-CATHEDRAL PREP","1055 Ellis Street, San Francisco, CA 94109","37.7832611","-122.4233234"
"460","2017-03-11","SADDLEBACK High School","2802 South Flower St, Santa Ana, CA 92707","33.7087339","-117.878327"
"461","2017-03-11","SAINT FRANCIS High School","5900 Elvas Ave, Sacramento, CA 95819","38.5605312","-121.4310502"
"462","2017-03-11","SALINAS High School","726 S Main St, Salinas, CA 93901","36.6669833","-121.6566991"
"463","2017-03-11","SAN CLEMENTE High School","700 Avenida Pico, San Clemente, CA 92672","33.439947","-117.617269"
"464","2017-03-11","SAN DIEGO High School","1405 Park Blvd, San Diego, CA 92101","32.7200025","-117.1531757"
"465","2017-03-11","SAN FRANCISCO STATE U","1600 Holloway Ave, San Francisco, CA 94132","37.7227685","-122.4767174"
"466","2017-03-11","SAN JOAQUIN DELTA COLL","5151 Pacific Avenue, Stockton, CA 95207","37.9959561","-121.3146171"
"467","2017-03-11","SAN JOSE ST U","Clark Hall-south Entrance, San Jose, CA 95192","~"
"468","2017-03-11","SAN JUAN HILLS High School","29211 Vista Montana, San Juan CApistrano, CA 92675","33.5015718","-117.6225439"
"469","2017-03-11","SAN LEANDRO High School","San Leandro High - Ftk CAmpus, San Leandro, CA 94577","~"
"470","2017-03-11","SAN MATEO High School","506 N Delaware St, San Mateo, CA 94401","37.5772194","-122.3302013"
"471","2017-03-11","SAN PASQUAL High School","3300 Bear Valley Pky, Escondido, CA 92025","33.0771054","-117.0563174"
"472","2017-03-11","SAN PEDRO High School","1001 W 15th St, San Pedro, CA 90731","33.730048","-118.2987879"
"473","2017-03-11","SAN YSIDRO High School","5353 Airway Road, San Diego, CA 92154","32.5643977","-117.0155864"
"474","2017-03-11","SANGER High School","1045 Bethel Ave, Sanger, CA 93657","36.7012926","-119.577714"
"475","2017-03-11","SANTA ANA High School","520 West Walnut, Santa Ana, CA 92701","33.7439969","-117.8747243"
"476","2017-03-11","SANTA BARBARA High School","700 E Anapamu, Santa Barbara, CA 93103","34.429467","-119.697547"
"477","2017-03-11","SANTA CRUZ High School","415 Walnut Avenue, Santa Cruz, CA 95060","36.9715286","-122.0335605"
"478","2017-03-11","SANTA MARGARITA CATHOLIC High School","22062 Antonio Parkway, Rancho Santa Margarita, CA 92688","33.643375","-117.5802061"
"479","2017-03-11","SANTA ROSA High School","1235 Mendocino Avenue, Santa Rosa, CA 95401","38.452089","-122.718439"
